  23  23  46      8.486109    8.401123    0.084986
  23  24  47      8.582204    8.491881    0.090322
  23  25  48      8.623035    8.559210    0.063826
  23  26  49      8.682887    8.605729    0.077158
  23  27  50      8.695920    8.633762    0.062158
  23  28  51      8.742100    8.645365    0.096735
  23  29  52      8.714584    8.642360    0.072225
  23  30  53      8.710110    8.626369    0.083740
  23  31  54      8.662024    8.598838    0.063187
  23  32  55      8.637838    8.561052    0.076786
  23  33  56      8.572855    8.514162    0.058693
  23  34  57      8.530875    8.459193    0.071682
  23  35  58      8.454331    8.397064    0.057267
  23  36  59      8.394582    8.328597    0.065985
  23  37  60      8.314372    8.254532    0.059840
  24  22  46      8.303865    8.153663    0.150203
  24  23  47      8.407110    8.294033    0.113077
  24  24  48      8.572261    8.407116    0.165145
  24  25  49      8.613290    8.495875    0.117414
  24  26  50      8.701031    8.562942    0.138089
  24  27  51      8.712004    8.610645    0.101358
  24  28  52      8.775965    8.641058    0.134907
  24  29  53      8.760178    8.656026    0.104152
  24  30  54      8.777935    8.657195    0.120740
  24  31  55      8.731905    8.646033    0.085872
  24  32  56      8.723191    8.623857    0.099335
  24  33  57      8.663384    8.591842    0.071543
  24  34  58      8.641290    8.551040    0.090250
  24  35  59      8.564795    8.502401    0.062394
  24  36  60      8.533443    8.446777    0.086666
  24  37  61      8.454995    8.384932    0.070064
  24  38  62      8.420321    8.317554    0.102766
  25  23  48      8.274750    8.166281    0.108469
  25  24  49      8.439806    8.300756    0.139050
  25  25  50      8.532694    8.410128    0.122566
  25  26  51      8.633769    8.497018    0.136751
  25  27  52      8.670321    8.563761    0.106560
  25  28  53      8.734155    8.612437    0.121717
  25  29  54      8.737945    8.644907    0.093038
  25  30  55      8.765009    8.662833    0.102176
  25  31  56      8.738319    8.667704    0.070616
  25  32  57      8.736711    8.660853    0.075857
  25  33  58      8.696642    8.643484    0.053158
  25  34  59      8.680921    8.616672    0.064249
  25  35  60      8.628137    8.581388    0.046749
  25  36  61      8.598915    8.538507    0.060408
  25  37  62      8.532966    8.488821    0.044145
