  66 159  1300.8707    0.0021 1  93
  66 160  1309.4470    0.0019 1  94
  66 161  1315.9014    0.0019 1  95
  66 162  1324.0984    0.0019 1  96
  66 163  1330.3693    0.0020 1  97
  66 164  1338.0275    0.0020 1  98
  66 165  1343.7435    0.0020 1  99
  66 166  1350.7870    0.0020 1 100
  66 167  1356.2050    0.0603 1 101
  66 168  1362.9054    0.1399 1 102
  66 169  1368.0143    0.3007 1 103
  67 144  1154.4620    0.0085 1  77
  67 145  1167.0439    0.0074 1  78
  67 146  1177.2334    0.0066 1  79
  67 147  1189.8235    0.0050 1  80
  67 148  1200.1289    0.0838 1  81
  67 149  1211.8737    0.0145 1  82
  67 150  1220.2267    0.0143 1  83
  67 151  1229.9746    0.0083 1  84
  67 152  1238.0310    0.0126 1  85
  67 153  1247.5071    0.0054 1  86
  67 154  1255.2050    0.0083 1  87
  67 155  1264.6766    0.0178 1  88
  67 156  1272.1807    0.0604 1  89
  67 157  1281.6115    0.0236 1  90
  67 158  1289.0348    0.0272 1  91
  67 159  1298.2507    0.0033 1  92
  67 160  1305.3746    0.0152 1  93
  67 161  1314.2609    0.0029 1  94
  67 162  1321.1764    0.0036 1  95
  67 163  1329.5845    0.0020 1  96
  67 164  1336.2590    0.0023 1  97
  67 165  1344.2478    0.0020 1  98
  67 166  1350.4916    0.0020 1  99
  67 167  1357.7728    0.0055 1 100
  67 168  1363.6238    0.0301 1 101
  67 169  1370.4320    0.0201 1 102
  67 170  1375.9448    0.0500 1 103
  67 171  1382.2963    0.6000 1 104
  68 146  1169.5348    0.0067 1  78
  68 147  1179.8918    0.0382 1  79
  68 148  1192.8344    0.0102 1  80
  68 149  1203.1683    0.0280 1  81
  68 150  1215.3295    0.0172 1  82
  68 151  1223.8353    0.0165 1  83
  68 152  1234.1412    0.0087 1  84
  68 153  1242.1876    0.0092 1  85
  68 154  1252.3893    0.0052 1  86
  68 155  1260.0638    0.0064 1  87
  68 156  1270.1388    0.0245 1  88
  68 157  1277.4108    0.0265 1  89
  68 158  1287.3723    0.0253 1  90
  68 159  1294.7000    0.0040 1  91
  68 160  1304.2697    0.0250 1  92
  68 161  1311.4818    0.0090 1  93
  68 162  1320.6868    0.0019 1  94
  68 163  1327.5914    0.0049 1  95
  68 164  1336.4380    0.0026 1  96
  68 165  1343.0884    0.0026 1  97
  68 166  1351.5637    0.0020 1  98
  68 167  1358.0000    0.0020 1  99
  68 168  1365.7714    0.0020 1 100
  68 169  1371.7747    0.0020 1 101
  68 170  1379.0323    0.0024 1 102
  68 171  1384.7141    0.0024 1 103
  68 172  1391.5500    0.0045 1 104
  69 147  1168.4761    0.0069 1  78
  69 148  1179.3380    0.0102 1  79
  69 151  1215.5651    0.0198 1  82
  69 152  1224.6289    0.0736 1  83
  69 153  1234.9211    0.0144 1  84
  69 154  1243.4285    0.0145 1  85
  69 155  1253.6985    0.0099 1  86
  69 156  1261.9833    0.0147 1  87
  69 157  1271.9242    0.0279 1  88
  69 158  1279.9895    0.0253 1  89
  69 159  1289.9279    0.0280 1  90
  69 160  1297.7312    0.0342 1  91
  69 161  1307.3989    0.0280 1  92
  69 162  1315.0454    0.0261 1  93
  69 163  1324.3701    0.0059 1  94
  69 164  1331.6179    0.0244 1  95
  69 165  1340.7142    0.0030 1  96
  69 166  1347.7437    0.0118 1  97
  69 167  1356.4711    0.0023 1  98
  69 168  1363.3116    0.0025 1  99
  69 169  1371.3453    0.0020 1 100
  69 170  1377.9373    0.0020 1 101
  69 171  1385.4237    0.0022 1 102
  69 172  1391.6583    0.0058 1 103
  69 173  1398.6091    0.0050 1 104
  69 174  1404.2917    0.0447 1 105
  69 175  1410.8091    0.0501 1 106
  69 176  1415.9385    0.1000 1 107
  70 151  1205.5472    0.3005 1  81
  70 152  1218.3816    0.2084 1  82
  70 154  1238.1510    0.0172 1  84
  70 155  1246.7933    0.0166 1  85
  70 156  1257.6267    0.0090 1  86
  70 157  1265.8627    0.0104 1  87
  70 158  1276.5125    0.0081 1  88
  70 159  1284.4117    0.0178 1  89
  70 160  1294.8096    0.0158 1  90
  70 161  1302.5555    0.0155 1  91
  70 162  1312.6141    0.0154 1  92
  70 163  1320.1582    0.0153 1  93
  70 164  1329.9479    0.0154 1  94
  70 165  1337.2904    0.0279 1  95
  70 166  1346.6687    0.0073 1  96
  70 167  1353.7347    0.0047 1  97
  70 168  1362.7975    0.0020 1  98
  70 169  1369.6646    0.0020 1  99
  70 170  1378.1232    0.0020 1 100
  70 171  1384.7378    0.0021 1 101
  70 172  1392.7572    0.0021 1 102
  70 173  1399.1246    0.0021 1 103
  70 174  1406.5894    0.0021 1 104
  70 175  1412.4116    0.0021 1 105
  70 176  1419.2761    0.0023 1 106
  70 177  1424.8425    0.0023 1 107
  70 178  1431.6229    0.0103 1 108
  71 153  1217.7728    0.2087 1  82
  71 155  1238.0580    0.0195 1  84
  71 156  1247.3287    0.0736 1  85
  71 157  1258.1090    0.0146 1  86
  71 158  1266.9342    0.0152 1  87
  71 159  1277.5078    0.0377 1  88
  71 160  1286.1340    0.0568 1  89
  71 161  1296.4977    0.0280 1  90
  71 162  1304.8435    0.0750 1  91
  71 163  1314.8695    0.0279 1  92
  71 164  1322.7919    0.0279 1  93
  71 165  1332.6631    0.0266 1  94
  71 166  1340.3130    0.0299 1  95
  71 167  1349.8645    0.0317 1  96
  71 168  1357.5046    0.0469 1  97
  71 169  1366.5891    0.0037 1  98
  71 170  1373.8822    0.0170 1  99
  71 171  1382.4774    0.0026 1 100
  71 172  1389.4568    0.0028 1 101
  71 173  1397.6726    0.0022 1 102
  71 174  1404.4333    0.0023 1 103
  71 175  1412.1001    0.0019 1 104
  71 176  1418.3881    0.0019 1 105
  71 177  1425.4611    0.0019 1 106
  71 178  1431.4863    0.0027 1 107
  71 179  1438.2788    0.0054 1 108
  71 180  1443.9713    0.0707 1 109
  72 156  1240.6487    0.2084 1  84
  72 158  1261.0419    0.0175 1  86
  72 159  1269.8640    0.0169 1  87
  72 160  1281.0203    0.0093 1  88
  72 161  1289.4695    0.0225 1  89
  72 162  1300.3914    0.0094 1  90
  72 163  1308.5820    0.0279 1  91
  72 164  1319.1958    0.0194 1  92
  72 165  1327.0739    0.0279 1  93
  72 166  1337.3687    0.0279 1  94
  72 167  1345.0487    0.0279 1  95
  72 168  1355.0129    0.0279 1  96
  72 169  1362.4404    0.0279 1  97
  72 170  1372.0487    0.0279 1  98
  72 171  1379.2976    0.0289 1  99
  72 172  1388.3412    0.0244 1 100
  72 173  1395.4208    0.0280 1 101
  72 174  1403.9258    0.0026 1 102
  72 175  1410.6344    0.0026 1 103
  72 176  1418.7998    0.0021 1 104
  72 177  1425.1792    0.0021 1 105
  72 178  1432.8051    0.0021 1 106
  72 179  1438.9042    0.0021 1 107
  72 180  1446.2919    0.0022 1 108
  72 181  1451.9867    0.0022 1 109
  72 182  1458.7047    0.0064 1 110
  72 183  1464.0085    0.0300 1 111
  72 184  1470.2950    0.0397 1 112
  73 157  1239.7141    0.2087 1  84
  73 159  1260.6729    0.0200 1  86
  73 160  1270.1736    0.0738 1  87
  73 161  1281.0773    0.0251 1  88
  73 162  1290.2228    0.0522 1  89
  73 163  1301.0544    0.0381 1  90
  73 164  1309.8676    0.0279 1  91
  73 165  1320.5096    0.0157 1  92
  73 166  1328.8252    0.0279 1  93
  73 167  1339.1498    0.0279 1  94
  73 168  1347.2639    0.0279 1  95
  73 169  1357.2317    0.0279 1  96
  73 170  1365.1503    0.0279 1  97
  73 171  1374.8043    0.0279 1  98
  73 172  1382.4852    0.0279 1  99
  73 173  1391.6230    0.0280 1 100
  73 174  1399.0387    0.0280 1 101
  73 175  1407.7778    0.0280 1 102
  73 176  1414.8059    0.0308 1 103
  73 177  1423.2310    0.0037 1 104
  73 178  1430.0858    0.0151 1 105
  73 179  1438.0161    0.0021 1 106
  73 180  1444.6624    0.0023 1 107
  73 181  1452.2390    0.0018 1 108
  73 182  1458.3019    0.0018 1 109
  73 183  1465.2361    0.0018 1 110
  73 184  1470.8527    0.0259 1 111
  73 185  1477.4789    0.0142 1 112
  73 186  1482.7638    0.0601 1 113
  74 160  1262.8789    0.2085 1  86
  74 162  1283.6605    0.0177 1  88
  74 163  1292.6403    0.0528 1  89
  74 164  1304.0375    0.0095 1  90
  74 165  1312.7351    0.0249 1  91
  74 166  1323.8307    0.0103 1  92
  74 167  1332.1050    0.0192 1  93
  74 168  1342.9850    0.0150 1  94
  74 169  1351.0769    0.0154 1  95
  74 170  1361.5240    0.0151 1  96
  74 171  1369.3877    0.0279 1  97
  74 172  1379.4701    0.0279 1  98
  74 173  1387.1716    0.0280 1  99
  74 174  1396.7427    0.0280 1 100
  74 175  1404.2196    0.0280 1 101
  74 176  1413.2997    0.0280 1 102
  74 177  1420.4313    0.0280 1 103
  74 178  1429.2123    0.0153 1 104
  74 179  1436.1678    0.0152 1 105
  74 180  1444.5801    0.0023 1 106
  74 181  1451.2683    0.0047 1 107
  74 182  1459.3336    0.0009 1 108
  74 183  1465.5245    0.0009 1 109
  74 184  1472.9362    0.0009 1 110
  74 185  1478.6901    0.0009 1 111
  74 186  1485.8824    0.0015 1 112
  74 187  1491.3489    0.0015 1 113
  74 188  1498.1838    0.0034 1 114
  74 189  1503.0663    0.2002 1 115
  74 190  1509.9561    0.1649 1 116
  75 161  1261.6816    0.2087 1  86
  75 163  1282.9564    0.0187 1  88
  75 164  1292.5430    0.0740 1  89
  75 165  1303.7402    0.0246 1  90
  75 166  1313.0566    0.0724 1  91
  75 168  1333.1002    0.0307 1  93
  75 169  1343.7863    0.0115 1  94
  75 170  1352.3656    0.0258 1  95
  75 171  1362.7697    0.0279 1  96
  75 172  1371.1138    0.0540 1  97
  75 173  1381.2157    0.0280 1  98
  75 174  1389.4064    0.0280 1  99
  75 175  1399.0928    0.0280 1 100
  75 176  1406.9387    0.0280 1 101
  75 177  1416.2163    0.0280 1 102
  75 178  1423.6720    0.0279 1 103
  75 179  1432.6747    0.0243 1 104
  75 180  1439.9985    0.0214 1 105
  75 181  1448.7559    0.0127 1 106
  75 182  1455.7513    0.1019 1 107
  75 183  1464.1862    0.0081 1 108
  75 184  1470.6711    0.0044 1 109
  75 185  1478.3401    0.0013 1 110
  75 186  1484.5195    0.0013 1 111
  75 187  1491.8789    0.0015 1 112
  75 188  1497.7505    0.0015 1 113
  75 189  1504.7839    0.0083 1 114
  75 190  1510.4436    0.1493 1 115
  75 191  1517.2975    0.0103 1 116
  76 164  1284.6973    0.2086 1  88
  76 166  1305.8174    0.0183 1  90
  76 167  1314.9545    0.0726 1  91
  76 168  1326.5150    0.0099 1  92
  76 169  1335.3152    0.0252 1  93
  76 170  1346.5872    0.0107 1  94
  76 171  1355.0302    0.0188 1  95
  76 172  1366.0533    0.0131 1  96
  76 173  1374.3179    0.0149 1  97
  76 174  1384.9476    0.0110 1  98
  76 175  1393.1332    0.0130 1  99
  76 176  1403.1915    0.0280 1 100
  76 177  1411.1143    0.0158 1 101
  76 178  1420.7830    0.0164 1 102
  76 179  1428.3278    0.0181 1 103
  76 180  1437.7344    0.0200 1 104
  76 181  1445.0029    0.0317 1 105
  76 182  1454.1305    0.0217 1 106
  76 183  1461.2555    0.0498 1 107
  76 184  1469.9207    0.0013 1 108
  76 185  1476.5452    0.0013 1 109
  76 186  1484.8091    0.0015 1 110
  76 187  1491.0989    0.0015 1 111
  76 188  1499.0885    0.0015 1 112
  76 189  1505.0092    0.0015 1 113
  76 190  1512.8013    0.0015 1 114
  76 191  1518.5601    0.0015 1 115
  76 192  1526.1185    0.0027 1 116
  76 193  1531.7018    0.0027 1 117
  76 194  1538.8145    0.0027 1 118
  76 195  1544.1428    0.5000 1 119
  76 196  1550.7986    0.0400 1 120
  77 167  1304.7473    0.0185 1  90
  77 168  1314.4575    0.0744 1  91
  77 169  1325.8949    0.0243 1  92
  77 171  1346.3848    0.0395 1  94
  77 172  1355.4053    0.0323 1  95
  77 173  1366.3677    0.0116 1  96
  77 174  1375.0374    0.0277 1  97
  77 175  1385.6262    0.0131 1  98
  77 176  1394.1722    0.0204 1  99
  77 177  1404.4298    0.0198 1 100
  77 178  1412.7057    0.0198 1 101
  77 179  1422.6025    0.0109 1 102
  77 180  1430.5739    0.0218 1 103
  77 181  1440.1395    0.0257 1 104
  77 182  1447.7908    0.0209 1 105
  77 183  1457.0076    0.0251 1 106
  77 184  1464.4927    0.0280 1 107
  77 185  1473.2886    0.0279 1 108
  77 186  1480.1973    0.0166 1 109
  77 187  1488.6281    0.0062 1 110
  77 188  1495.5183    0.0096 1 111
  77 189  1503.6949    0.0129 1 112
  77 190  1510.0651    0.0019 1 113
  77 191  1518.0917    0.0019 1 114
  77 192  1524.2897    0.0019 1 115
  77 193  1532.0618    0.0019 1 116
  77 194  1538.1287    0.0019 1 117
  77 195  1545.3604    0.0019 1 118
  77 196  1551.1754    0.0384 1 119
  77 197  1558.0746    0.0201 1 120
  77 199  1570.3516    0.0410 1 122
  78 168  1306.0034    0.2087 1  90
  78 170  1327.4054    0.0185 1  92
  78 171  1336.6428    0.0727 1  93
  78 172  1348.3464    0.0107 1  94
  78 173  1357.2560    0.0561 1  95
  78 174  1368.6996    0.0113 1  96
  78 175  1377.1478    0.0189 1  97
  78 176  1388.4639    0.0130 1  98
  78 177  1396.9708    0.0150 1  99
  78 178  1407.6703    0.0109 1 100
  78 179  1416.0129    0.0081 1 101
  78 180  1426.2505    0.0110 1 102
  78 181  1434.2601    0.0148 1 103
  78 182  1444.1267    0.0157 1 104
  78 183  1451.8007    0.0156 1 105
  78 184  1461.4320    0.0182 1 106
  78 185  1468.8538    0.0411 1 107
  78 186  1478.1064    0.0218 1 108
  78 187  1485.0262    0.0279 1 109
  78 188  1494.2136    0.0056 1 110
  78 189  1500.9412    0.0112 1 111
  78 190  1509.8524    0.0059 1 112
  78 191  1516.2999    0.0050 1 113
  78 192  1524.9619    0.0031 1 114
  78 193  1531.2228    0.0019 1 115
  78 194  1539.5751    0.0010 1 116
  78 195  1545.6802    0.0010 1 117
  78 196  1553.6021    0.0010 1 118
  78 197  1559.4485    0.0008 1 119
  78 198  1567.0035    0.0022 1 120
  78 199  1572.5594    0.0022 1 121
  78 200  1579.8412    0.0202 1 122
  78 201  1585.0529    0.0500 1 123
  79 171  1325.9575    0.0210 1  92
  79 172  1335.8300    0.0752 1  93
  79 173  1347.3541    0.0239 1  94
  79 175  1368.1182    0.0424 1  96
  79 176  1377.1429    0.0331 1  97
  79 177  1388.3645    0.0108 1  98
  79 178  1397.2152    0.0571 1  99
  79 179  1407.9406    0.0125 1 100
  79 180  1416.6281    0.0211 1 101
  79 181  1426.9744    0.0199 1 102
  79 182  1435.4751    0.0202 1 103
  79 183  1445.4325    0.0104 1 104
  79 184  1453.6356    0.0223 1 105
  79 185  1463.2552    0.0261 1 106
  79 186  1471.1744    0.0210 1 107
  79 187  1480.5360    0.0251 1 108
  79 188  1487.9031    0.0203 1 109
  79 189  1497.2555    0.0200 1 110
  79 190  1504.6281    0.0161 1 111
  79 191  1513.6274    0.0371 1 112
  79 192  1520.6632    0.0159 1 113
  79 193  1529.3647    0.0087 1 114
  79 194  1536.2917    0.0103 1 115
  79 195  1544.6709    0.0014 1 116
  79 196  1551.3127    0.0029 1 117
  79 197  1559.3850    0.0006 1 118
  79 198  1565.8975    0.0006 1 119
  79 199  1573.4817    0.0006 1 120
  79 200  1579.7263    0.0498 1 121
  79 201  1586.9303    0.0032 1 122
  79 202  1593.0001    0.1664 1 123
  79 203  1599.8157    0.0030 1 124
  80 172  1326.7754    0.2086 1  92
  80 174  1348.4678    0.0195 1  94
  80 175  1357.8665    0.0730 1  95
  80 176  1369.7426    0.0120 1  96
  80 177  1378.8158    0.0750 1  97
  80 178  1390.4181    0.0117 1  98
  80 179  1399.1000    0.0274 1  99
  80 180  1410.5007    0.0128 1 100
  80 181  1418.9821    0.0154 1 101
  80 182  1429.9690    0.0096 1 102
  80 183  1438.2694    0.0071 1 103
  80 184  1448.8843    0.0101 1 104
  80 185  1456.7817    0.0155 1 105
  80 186  1467.2173    0.0112 1 106
  80 187  1474.8669    0.0138 1 107
  80 188  1485.0222    0.0115 1 108
  80 189  1492.5222    0.0335 1 109
  80 190  1502.3339    0.0160 1 110
  80 191  1509.6276    0.0225 1 111
  80 192  1519.1174    0.0156 1 112
  80 193  1526.2396    0.0154 1 113
  80 194  1535.4409    0.0126 1 114
  80 195  1542.3196    0.0232 1 115
  80 196  1551.2172    0.0029 1 116
  80 197  1558.0027    0.0032 1 117
  80 198  1566.4879    0.0004 1 118
  80 199  1573.1506    0.0004 1 119
  80 200  1581.1792    0.0004 1 120
  80 201  1587.4099    0.0006 1 121
  80 202  1595.1639    0.0006 1 122
  80 203  1601.1594    0.0016 1 123
  80 204  1608.6511    0.0004 1 124
  80 205  1614.3202    0.0037 1 125
  80 206  1621.0500    0.0204 1 126
  80 207  1624.3940    0.1501 1 127
  80 208  1629.5117    0.0308 1 128
  81 176  1356.6013    0.0752 1  95
  81 177  1368.5829    0.0228 1  96
  81 179  1389.6962    0.0431 1  98
  81 180  1398.7292    0.0599 1  99
  81 181  1410.3375    0.0092 1 100
  81 182  1418.9606    0.0759 1 101
  81 183  1430.2704    0.0093 1 102
  81 184  1438.6373    0.0493 1 103
  81 185  1449.5793    0.0538 1 104
  81 186  1457.7694    0.0260 1 105
  81 187  1468.4097    0.0080 1 106
  81 188  1476.3843    0.0325 1 107
  81 189  1486.7111    0.0110 1 108
  81 190  1494.4912    0.0139 1 109
  81 191  1504.5345    0.0073 1 110
  81 192  1512.1951    0.0317 1 111
  81 193  1521.6942    0.0787 1 112
  81 194  1529.2925    0.1350 1 113
  81 195  1538.6921    0.0137 1 114
  81 196  1546.1046    0.0122 1 115
  81 197  1555.0205    0.0164 1 116
  81 198  1562.2455    0.0800 1 117
  81 199  1570.8815    0.0279 1 118
  81 200  1577.9408    0.0058 1 119
  81 201  1586.1475    0.0151 1 120
  81 202  1593.0215    0.0143 1 121
  81 203  1600.8694    0.0012 1 122
  81 204  1607.5255    0.0012 1 123
  81 205  1615.0715    0.0014 1 124
  81 206  1621.5753    0.0014 1 125
  81 207  1628.4265    0.0056 1 126
  81 208  1632.2163    0.0021 1 127
  81 209  1637.1730    0.0079 1 128
  81 210  1640.8536    0.0115 1 129
  81 213  1654.0573    0.0605 1 132
  82 178  1368.9733    0.0242 1  96
  82 179  1378.5638    0.0755 1  97
  82 180  1390.6198    0.0131 1  98
  82 181  1399.8596    0.0766 1  99
  82 182  1411.6481    0.0129 1 100
  82 183  1420.4677    0.0282 1 101
  82 184  1432.0225    0.0129 1 102
  82 185  1440.5826    0.0161 1 103
  82 186  1451.7948    0.0113 1 104
  82 187  1460.1742    0.0058 1 105
  82 188  1471.0710    0.0107 1 106
  82 189  1479.2047    0.0344 1 107
  82 190  1489.8156    0.0122 1 108
  82 191  1497.7152    0.0392 1 109
  82 192  1508.0970    0.0127 1 110
  82 193  1515.8064    0.0496 1 111
  82 194  1525.8918    0.0175 1 112
  82 195  1533.4683    0.0234 1 113
  82 196  1543.1874    0.0143 1 114
  82 197  1550.6456    0.0055 1 115
  82 198  1560.0195    0.0147 1 116
  82 199  1567.2715    0.0099 1 117
  82 200  1576.3668    0.0110 1 118
  82 201  1583.4402    0.0223 1 119
  82 202  1592.1908    0.0032 1 120
  82 203  1599.1122    0.0065 1 121
  82 204  1607.5070    0.0012 1 122
  82 205  1614.2385    0.0012 1 123
  82 206  1622.3252    0.0012 1 124
  82 207  1629.0629    0.0012 1 125
  82 208  1636.4309    0.0012 1 126
  82 209  1640.3683    0.0019 1 127
  82 210  1645.5532    0.0015 1 128
  82 211  1649.3868    0.0027 1 129
  82 212  1654.5199    0.0021 1 130
  82 213  1658.2389    0.0066 1 131
  82 214  1663.2913    0.0024 1 132
  83 184  1419.0002    0.0780 1 101
  83 186  1439.4996    0.0768 1 103
  83 187  1450.7867    0.0103 1 104
  83 188  1459.6742    0.0494 1 105
  83 189  1470.6079    0.0539 1 106
  83 190  1479.2024    0.0264 1 107
  83 191  1489.9270    0.0074 1 108
  83 192  1498.3041    0.0330 1 109
  83 193  1508.7021    0.0097 1 110
  83 194  1516.8685    0.0147 1 111
  83 195  1526.9978    0.0053 1 112
  83 196  1535.0524    0.0245 1 113
  83 197  1544.8016    0.0083 1 114
  83 198  1552.5557    0.0279 1 115
  83 199  1562.0563    0.0117 1 116
  83 200  1569.6998    0.0244 1 117
  83 201  1578.8160    0.0153 1 118
  83 202  1586.2136    0.0152 1 119
  83 203  1595.0670    0.0128 1 120
  83 204  1602.2596    0.0092 1 121
  83 205  1610.7500    0.0051 1 122
  83 206  1617.7854    0.0078 1 123
  83 207  1625.8831    0.0025 1 124
  83 208  1632.7700    0.0023 1 125
  83 209  1640.2300    0.0015 1 126
  83 210  1644.8345    0.0015 1 127
  83 211  1649.9719    0.0055 1 128
  83 212  1654.3047    0.0019 1 129
  83 213  1659.4862    0.0049 1 130
  83 214  1663.5282    0.0111 1 131
  83 215  1668.7498    0.0148 1 132
  83 216  1672.5958    0.0112 1 133
  84 186  1431.4508    0.0333 1 102
  84 187  1440.7843    0.0320 1 103
  84 188  1452.2345    0.0184 1 104
  84 189  1461.1815    0.0193 1 105
  84 190  1472.3972    0.0135 1 106
  84 191  1480.9597    0.0118 1 107
  84 192  1492.0472    0.0111 1 108
  84 193  1500.4067    0.0347 1 109
  84 194  1511.1241    0.0126 1 110
  84 195  1519.2610    0.0392 1 111
  84 196  1529.7347    0.0129 1 112
  84 197  1537.6904    0.0496 1 113
  84 198  1547.8777    0.0174 1 114
  84 199  1555.6899    0.0235 1 115
  84 200  1565.5016    0.0144 1 116
  84 201  1573.1426    0.0058 1 117
  84 202  1582.6141    0.0147 1 118
  84 203  1590.0709    0.0087 1 119
  84 204  1599.1776    0.0110 1 120
  84 205  1606.4120    0.0199 1 121
  84 206  1615.1597    0.0035 1 122
  84 207  1622.1921    0.0066 1 123
  84 208  1630.5873    0.0019 1 124
  84 209  1637.5549    0.0019 1 125
  84 210  1645.2135    0.0013 1 126
  84 211  1649.7640    0.0013 1 127
  84 212  1655.7723    0.0013 1 128
  84 213  1660.1277    0.0032 1 129
  84 214  1666.0155    0.0015 1 130
  84 215  1670.1561    0.0026 1 131
  84 216  1675.9094    0.0022 1 132
  84 217  1679.8726    0.0063 1 133
  84 218  1685.4722    0.0024 1 134
  84 221  1698.2610    0.0577 1 137
  84 222  1703.6356    0.0670 1 138
  85 191  1471.2606    0.0162 1 106
  85 192  1480.2743    0.0557 1 107
  85 193  1491.3303    0.0542 1 108
  85 194  1500.0355    0.0303 1 109
  85 195  1510.8837    0.0090 1 110
  85 196  1519.4021    0.0600 1 111
  85 197  1529.8943    0.0508 1 112
  85 198  1538.2719    0.0149 1 113
  85 199  1548.5149    0.0056 1 114
  85 200  1556.7520    0.0244 1 115
  85 201  1566.6245    0.0082 1 116
  85 202  1574.4974    0.0279 1 117
  85 203  1584.1417    0.0118 1 118
  85 204  1591.9257    0.0245 1 119
  85 205  1601.0920    0.0152 1 120
  85 206  1608.6208    0.0150 1 121
  85 207  1617.4904    0.0124 1 122
  85 208  1624.8043    0.0089 1 123
  85 209  1633.2888    0.0050 1 124
  85 210  1640.4498    0.0078 1 125
  85 211  1648.1965    0.0027 1 126
  85 212  1653.2487    0.0023 1 127
  85 213  1659.2715    0.0049 1 128
  85 214  1664.1429    0.0043 1 129
  85 215  1670.0892    0.0069 1 130
  85 216  1674.6509    0.0037 1 131
  85 217  1680.5806    0.0050 1 132
  85 218  1684.9497    0.0116 1 133
  85 219  1690.7216    0.0039 1 134
  85 220  1694.8383    0.0513 1 135
  85 224  1713.7693    0.0587 1 139
  86 193  1481.4371    0.0228 1 107
  86 194  1492.8303    0.0169 1 108
  86 195  1501.5613    0.0513 1 109
  86 196  1512.7263    0.0145 1 110
  86 197  1521.2915    0.0609 1 111
  86 198  1532.0706    0.0131 1 112
  86 199  1540.4204    0.0635 1 113
  86 200  1550.9871    0.0130 1 114
  86 201  1559.1254    0.0496 1 115
  86 202  1569.3997    0.0176 1 116
  86 203  1577.3557    0.0235 1 117
  86 204  1587.2507    0.0145 1 118
  86 205  1595.0521    0.0504 1 119
  86 206  1604.5258    0.0148 1 120
  86 207  1612.1156    0.0085 1 121
  86 208  1621.2125    0.0112 1 122
  86 209  1628.5521    0.0201 1 123
  86 210  1637.2963    0.0040 1 124
  86 211  1644.5223    0.0068 1 125
  86 212  1652.4978    0.0032 1 126
  86 213  1657.6077    0.0058 1 127
  86 214  1664.3007    0.0092 1 128
  86 215  1669.2208    0.0077 1 129
  86 216  1675.8679    0.0073 1 130
  86 217  1680.5364    0.0041 1 131
  86 218  1687.0486    0.0024 1 132
  86 219  1691.5056    0.0024 1 133
  86 220  1697.8005    0.0022 1 134
  86 221  1702.0059    0.0060 1 135
  86 222  1708.1775    0.0022 1 136
  86 223  1712.2261    0.0103 1 137
  86 224  1718.2581    0.0150 1 138
  86 225  1722.2090    0.0214 1 139
  86 226  1728.0966    0.0158 1 140
  86 227  1732.0325    0.0177 1 141
  86 228  1737.7294    0.0223 1 142
  86 229  1741.6875    0.0131 1 143
  87 199  1531.3671    0.0418 1 112
  87 200  1540.0752    0.0780 1 113
  87 201  1550.6689    0.0714 1 114
  87 202  1559.1791    0.0154 1 115
  87 203  1569.5359    0.0065 1 116
  87 204  1577.8772    0.0247 1 117
  87 205  1587.8656    0.0078 1 118
  87 206  1595.8696    0.0282 1 119
  87 207  1605.5408    0.0507 1 120
  87 208  1613.4403    0.0524 1 121
  87 209  1622.6104    0.0146 1 122
  87 210  1630.2449    0.0151 1 123
  87 211  1639.1238    0.0120 1 124
  87 212  1646.5709    0.0087 1 125
  87 213  1654.6797    0.0051 1 126
  87 214  1660.1570    0.0088 1 127
  87 215  1666.9518    0.0071 1 128
  87 216  1672.3702    0.0041 1 129
  87 217  1679.0980    0.0065 1 130
  87 218  1684.4248    0.0048 1 131
  87 219  1690.9364    0.0070 1 132
  87 220  1696.1456    0.0042 1 133
  87 221  1702.4185    0.0049 1 134
  87 222  1707.4193    0.0213 1 135
  87 223  1713.4556    0.0025 1 136
  87 224  1718.2596    0.0500 1 137
  87 225  1724.1671    0.0302 1 138
  87 226  1728.6808    0.1001 1 139
  87 227  1734.4702    0.1001 1 140
  87 229  1744.4512    0.0373 1 142
  87 230  1748.8392    0.0299 1 143
  88 202  1552.4696    0.0242 1 114
  88 203  1560.9741    0.0808 1 115
  88 204  1571.6462    0.0147 1 116
  88 205  1579.9348    0.0705 1 117
  88 206  1590.2800    0.0179 1 118
  88 207  1598.3781    0.0553 1 119
  88 208  1608.2734    0.0154 1 120
  88 209  1616.2040    0.0504 1 121
  88 210  1625.6707    0.0151 1 122
  88 211  1633.3694    0.0080 1 123
  88 212  1642.4766    0.0112 1 124
  88 213  1649.9860    0.0200 1 125
  88 214  1658.3197    0.0047 1 126
  88 215  1663.9537    0.0075 1 127
  88 216  1671.2678    0.0089 1 128
  88 217  1676.7427    0.0085 1 129
  88 218  1684.0504    0.0111 1 130
  88 219  1689.3788    0.0083 1 131
  88 220  1696.5714    0.0092 1 132
  88 221  1701.9515    0.0046 1 133
  88 222  1708.6654    0.0047 1 134
  88 223  1713.8223    0.0025 1 135
  88 224  1720.3073    0.0022 1 136
  88 225  1725.2048    0.0029 1 137
  88 226  1731.6025    0.0023 1 138
  88 227  1736.1638    0.0023 1 139
  88 228  1742.4677    0.0027 1 140
  88 229  1746.9299    0.0151 1 141
  88 230  1753.0403    0.0104 1 142
  88 231  1757.4020    0.0196 1 143
  88 232  1763.2014    0.0121 1 144
  89 206  1579.5302    0.0523 1 117
  89 207  1589.9867    0.0505 1 118
  89 208  1598.4460    0.0557 1 119
